account_code,description,reference,remarks,credit,debit,posting_date
645000,PRLV SEPA URSSAF,,PRLV SEPA NBE:URSSAF<br />LIB:COTISATIONS PATRONALES T2 2025,0,19307.94,2025-05-10
401004,PRLVT SEPA SAS GARCIA INDUSTRIE,,,0,243.39,2024-06-25
704000,VIREMENT RECU SAS CONSEIL RH,,,14000.00,0,2025-06-30
613200,PRLV SEPA SARL BONNET,,,0,2206.89,2024-12-02
445660,PRLV SEPA SARL BONNET,,,0,441.38,2024-12-02
708000,VIREMENT RECU SA AERO COMPOSANTS,,VIR SEPA NPY:SA AERO COMPOSANTS<br />LIB:PRODUITS ACTIVITES ANNEXES,3264.41,0,2024-08-17
614000,PRLV SEPA SARL PETIT,REF740349,,0,267.68,2024-03-13
445660,PRLV SEPA SARL PETIT,REF740349,,0,53.54,2024-03-13
601100,CARTE MAIF,,CB MAIF<br />LIB:ACHAT MARCHANDISES,0,3166.32,2024-09-27
445660,CARTE MAIF,,CB MAIF<br />LIB:ACHAT MARCHANDISES,0,633.26,2024-09-27
623000,CARTE ENGIE,REF115493,,0,3333.33,2025-03-25
445660,CARTE ENGIE,REF115493,,0,666.67,2025-03-25
401006,PRELEVEMENT SEPA SAS ROBIN SECUR,REF942643,PRLV SEPA NBE:SAS ROBIN SECURITE<br />LIB:REGLEMENT ACHAT,0,544.70,2025-11-27
401003,VIREMENT SEPA SARL GIRARD SECURI,,,0,12539.64,2025-03-12
401011,VIR SEPA SCI MARCHAND NETTOYAGE,REF555485,,0,6276.91,2025-07-30
713000,VIR RECU SARL MODE TEXTILE,,,7906.81,0,2024-04-10
651000,VIR SEPA SAS FAURE,REF708497,VIR SEPA NPY:SAS FAURE<br />LIB:REDEVANCE BREVET,0,2000.00,2024-10-31
445660,VIR SEPA SAS FAURE,REF708497,VIR SEPA NPY:SAS FAURE<br />LIB:REDEVANCE BREVET,0,400.00,2024-10-31
627000,PRLV SEPA OVH SAS,REF639831,,0,33.11,2025-12-07
641000,VIR SEPA SALAIRE DECEMBRE,,,0,2864.93,2024-12-25
627000,PRLV SEPA ORANGE SA,,,0,53.36,2025-03-29
401005,VIR SEPA SCI GUERIN IMPRIMERIE,,,0,1500.00,2025-09-29
606100,PRLV SEPA SAS MOREAU,,PRLV SEPA NBE:SAS MOREAU<br />LIB:EAU ELECTRICITE,0,208.33,2025-08-26
445660,PRLV SEPA SAS MOREAU,,PRLV SEPA NBE:SAS MOREAU<br />LIB:EAU ELECTRICITE,0,41.67,2025-08-26
616000,PRELEVEMENT SEPA MACIF,REF809130,,0,1536.44,2025-07-27
512000,REMISE CHEQUE,,,13966.40,0,2024-04-09
164000,PRLV SEPA ECHEANCE EMPRUNT,,,0,2836.50,2025-05-13
661100,PRLV SEPA ECHEANCE EMPRUNT,,,0,638.21,2025-05-13
616000,PRLV SEPA ECHEANCE EMPRUNT,,,0,70.91,2025-05-13
401001,PRLV SEPA EURL GAUTHIER LOGISTIQ,REF624745,,0,5000.00,2024-09-14
530000,RETRAIT CAISSE,,,0,251.64,2025-02-28
615000,PRLV SEPA SA GROUPE LEGRAND,,,0,824.54,2025-07-16
445660,PRLV SEPA SA GROUPE LEGRAND,,,0,164.91,2025-07-16
706000,VIR RECU SA INDUSTRIE NORD,,,2700.00,0,2025-02-11
275000,VIREMENT SEPA SAS LAMBERT,,,0,2727.99,2024-05-11
411004,VIREMENT RECU SA NOEL IMPRIMERIE,,,30540.52,0,2025-01-03
411002,VIR RECU SA GARNIER TRANSPORTS,,,19908.93,0,2025-02-23
641000,VIR SALAIRE MAI,,,0,3600.00,2024-05-25
626000,PRLV SEPA SCI ROUX,,,0,264.89,2024-04-25
641000,VIR SEPA SALAIRE SEPTEMBRE,,,0,4237.16,2024-09-27
621000,PRLV SEPA SARL BONNET,,,0,416.67,2025-08-28
445660,PRLV SEPA SARL BONNET,,,0,83.33,2025-08-28
601100,PLV SEPA SA GROUPE LEGRAND,,,0,6167.77,2024-02-25
445660,PLV SEPA SA GROUPE LEGRAND,,,0,1233.55,2024-02-25
419000,VIR RECU SAS DIGITAL SERVICES,,,12447.80,0,2025-06-06
164000,PRLV SEPA ECHEANCE EMPRUNT,,,0,5600.00,2024-06-17
661100,PRLV SEPA ECHEANCE EMPRUNT,,,0,1260.00,2024-06-17
616000,PRLV SEPA ECHEANCE EMPRUNT,,,0,140.00,2024-06-17
512000,REMISE CHEQUE,,,9017.07,0,2024-10-30
512000,VIR INTERNE,,VIR INTERNE REF:FR15973820<br />LIB:VIREMENT DE COMPTE A COMPTE,0,5657.60,2024-10-27
704000,VIR RECU SAS ECO ENERGIE,,,49215.64,0,2025-03-02
707000,VIR RECU SA CHIMIE FRANCE,,,8741.14,0,2024-04-27
601100,CB SA GROUPE LEGRAND,REF893969,,0,2210.37,2025-10-27
445660,CB SA GROUPE LEGRAND,REF893969,,0,442.08,2025-10-27
601100,PRLVT SEPA SFR,,,0,6498.45,2025-02-28
445660,PRLVT SEPA SFR,,,0,1299.69,2025-02-28
707000,VIR RECU SAS TECHNOLOGY PLUS,,,13000.00,0,2025-04-20
613200,PRLV SEPA EURL BERNARD,,,0,1666.67,2024-07-05
445660,PRLV SEPA EURL BERNARD,,,0,333.33,2024-07-05
445710,VIR RECU DGFIP,,VIR SEPA NPY:DGFIP<br />LIB:REMBOURSEMENT TVA T4 2025,26613.58,0,2025-10-19
615000,PRELEVEMENT SEPA SAS GIRARD,,,0,2500.00,2025-11-19
445660,PRELEVEMENT SEPA SAS GIRARD,,,0,500.00,2025-11-19
401003,VIREMENT SEPA SARL GIRARD SECURI,,VIR SEPA REF:FR16339700 NPY:SARL GIRARD SECURITE<br />LIB:COMMANDE FOURNITURES LCC:BON COMMANDE 189044,0,5768.48,2025-02-01
164000,PRELEVEMENT SEPA ECHEANCE EMPRUN,REF113318,PRLV SEPA<br />LIB:ECHEANCE EMPRUNT FR96797358,0,4291.62,2025-06-28
661100,PRELEVEMENT SEPA ECHEANCE EMPRUN,REF113318,PRLV SEPA<br />LIB:ECHEANCE EMPRUNT FR96797358,0,965.62,2025-06-28
616000,PRELEVEMENT SEPA ECHEANCE EMPRUN,REF113318,PRLV SEPA<br />LIB:ECHEANCE EMPRUNT FR96797358,0,107.29,2025-06-28
601100,PRELEVEMENT SEPA EDF,,,0,5542.44,2025-04-04
445660,PRELEVEMENT SEPA EDF,,,0,1108.49,2025-04-04
625200,CB SAS FAURE,,CB SAS FAURE<br />LIB:FRAIS HEBERGEMENT,0,276.03,2024-09-14
445660,CB SAS FAURE,,CB SAS FAURE<br />LIB:FRAIS HEBERGEMENT,0,55.21,2024-09-14
401001,VIREMENT SEPA EURL GAUTHIER LOGI,,,0,10000.00,2025-04-01
641000,VIR SALAIRE MAI,,VIR SEPA<br />LIB:SALAIRE MAI 2024,0,2447.90,2024-05-30
708000,VIR RECU SARL COMMERCE DU SUD,REF697685,,1152.00,0,2024-07-28
706000,VIR RECU SA GROUPE LEGRAND,,VIR SEPA NPY:SA GROUPE LEGRAND<br />LIB:PRESTATIONS SERVICES FAC2024267,17000.00,0,2024-12-31
625100,CB EURL BERNARD,,CB EURL BERNARD<br />LIB:FRAIS VOYAGE,0,381.46,2024-07-27
445660,CB EURL BERNARD,,CB EURL BERNARD<br />LIB:FRAIS VOYAGE,0,76.29,2024-07-27
708000,VIREMENT RECU SARL MODE TEXTILE,,,2693.67,0,2024-05-30
613200,PRLV SEPA SARL SIMON,,,0,4166.67,2025-02-02
445660,PRLV SEPA SARL SIMON,,,0,833.33,2025-02-02
626100,PRELEVEMENT SEPA SAS DUPONT,,PRLV SEPA NBE:SAS DUPONT<br />LIB:FRAIS TELEPHONIQUES,0,30.06,2025-05-22
445660,PRELEVEMENT SEPA SAS DUPONT,,PRLV SEPA NBE:SAS DUPONT<br />LIB:FRAIS TELEPHONIQUES,0,6.01,2025-05-22
404000,VIR SEPA SA FOURNIER,,,0,15634.93,2025-12-25
706000,VIREMENT RECU SAS LOGISTIQUE PRO,,,10638.53,0,2024-03-14
641000,VIR SEPA SALAIRE JANVIER,,,0,3749.12,2024-01-30
401005,VIREMENT SEPA SCI GUERIN IMPRIME,,,0,4190.85,2024-08-26
411001,VIR RECU SCI HENRY SECURITE,,,48435.11,0,2025-06-28
401003,VIR SEPA SARL GIRARD SECURITE,,VIR SEPA REF:FR99839136 NPY:SARL GIRARD SECURITE<br />LIB:COMMANDE FOURNITURES LCC:BON COMMANDE 847506,0,13130.00,2025-08-18
635000,PRELEVEMENT SEPA DGFIP,,,0,935.40,2025-11-27
471000,OPERATION ATTENTE,,,0,739.65,2024-05-11
707000,VIR RECU SAS TECHNOLOGY PLUS,,,7348.81,0,2024-10-31
641000,VIREMENT SEPA SALAIRE JUILLET,,,0,4820.90,2024-07-25
401006,PRELEVEMENT SEPA SAS ROBIN SECUR,,,0,6500.00,2024-07-16
511500,ENCAISSEMENT CB,,,2967.49,0,2025-04-21
627000,ENCAISSEMENT CB,,,0,29.67,2025-04-21
401004,VIR SEPA SAS GARCIA INDUSTRIE,,,0,14114.00,2025-08-26
416000,VIR RECU SAS ECO ENERGIE,,,3052.92,0,2024-01-31
606100,PRLV SEA SA FOURNIER,,,0,666.67,2024-08-04
445660,PRLV SEA SA FOURNIER,,,0,133.33,2024-08-04
403000,VIR SEPA SA GROUPE LEGRAND,,,0,12109.22,2024-06-18
416000,VIR RECU SARL COMMERCE DU SUD,,VIR SEPA NPY:SARL COMMERCE DU SUD<br />LIB:CREANCE DOUTEUSE,3340.36,0,2024-03-05
401003,VIR SEPA SARL GIRARD SECURITE,,,0,4236.43,2025-06-08
431000,PRLV SEPA URSSAF,,,0,14951.73,2025-10-06
611000,PRLV SEPA SA FOURNIER,,PRLV SEPA NBE:SA FOURNIER<br />LIB:SOUS-TRAITANCE,0,10969.26,2025-09-15
445660,PRLV SEPA SA FOURNIER,,PRLV SEPA NBE:SA FOURNIER<br />LIB:SOUS-TRAITANCE,0,2193.85,2025-09-15
625100,CB BOUYGUES TELECOM,,,0,822.55,2024-02-26
445660,CB BOUYGUES TELECOM,,,0,164.51,2024-02-26
621000,PRLV SEPA SARL MARTIN,,PRLV SEPA NBE:SARL MARTIN<br />LIB:PERSONNEL INTERIMAIRE,0,3129.08,2024-02-28
445660,PRLV SEPA SARL MARTIN,,PRLV SEPA NBE:SARL MARTIN<br />LIB:PERSONNEL INTERIMAIRE,0,625.82,2024-02-28
741000,VIR RECU SUBVENTION,,,21832.26,0,2024-08-27
646000,PRLV SEPA POLE EMPLOI,,,0,3574.21,2024-11-10
615000,PRLVT SEPA SARL GAUTIER,REF130237,,0,2455.40,2024-06-25
445660,PRLVT SEPA SARL GAUTIER,REF130237,,0,491.08,2024-06-25
401001,PRLV SEPA EURL GAUTHIER LOGISTIQ,,,0,6650.43,2025-03-28
706000,VIR RECU SA INDUSTRIE NORD,,VIR SEPA NPY:SA INDUSTRIE NORD<br />LIB:PRESTATIONS SERVICES FAC2025102,14295.01,0,2024-01-26
401006,PRELEVEMENT SEPA SAS ROBIN SECUR,REF445744,PRLV SEPA NBE:SAS ROBIN SECURITE<br />LIB:REGLEMENT ACHAT,0,2870.00,2025-06-20
512000,REMISE CHEQUE,,REMISE CHQ N 373516,17503.37,0,2025-05-29
401006,PRLV SEPA SAS ROBIN SECURITE,,,0,10205.53,2025-04-29
401004,VIR SEPA SAS GARCIA INDUSTRIE,,,0,10740.00,2025-12-21
601100,PRLV SEPA EDF,,,0,2126.34,2025-05-08
445660,PRLV SEPA EDF,,,0,425.27,2025-05-08
623000,CB SAS FAURE,REF853924,CB SAS FAURE<br />LIB:PUBLICITE ANNONCES,0,948.64,2025-01-26
445660,CB SAS FAURE,REF853924,CB SAS FAURE<br />LIB:PUBLICITE ANNONCES,0,189.73,2025-01-26
707000,VIR RECU SAS DIGITAL SERVICES,,VIR SEPA NPY:SAS DIGITAL SERVICES<br />LIB:VENTE MARCHANDISES FAC2024490,24000.00,0,2024-09-18
437000,PRLV SEPA POLE EMPLOI,,PRLV SEPA NBE:FRANCE TRAVAIL<br />LIB:COTISATIONS CHOMAGE T1,0,2991.89,2024-01-12
411001,VIR RECU SCI HENRY SECURITE,,,31203.60,0,2025-02-26
681000,DOTATION AMORTISSEMENT,,,0,3051.28,2025-12-27
164000,PRLV SEPA ECHEANCE EMPRUNT,,PRLV SEPA<br />LIB:ECHEANCE EMPRUNT FR47282515,0,1315.09,2025-12-22
661100,PRLV SEPA ECHEANCE EMPRUNT,,PRLV SEPA<br />LIB:ECHEANCE EMPRUNT FR47282515,0,295.90,2025-12-22
616000,PRLV SEPA ECHEANCE EMPRUNT,,PRLV SEPA<br />LIB:ECHEANCE EMPRUNT FR47282515,0,32.88,2025-12-22
401002,PRLV SEPA SARL FOURNIER BTP,,,0,5876.86,2024-04-02
512100,VIR INTERNE,,,0,24855.95,2025-11-26
512000,REMISE CHEQUE,REF579083,,8847.71,0,2024-11-11
411002,VIR RECU SA GARNIER TRANSPORTS,,VIR SEPA NPY:SA GARNIER TRANSPORTS IBE:BE48861929000308 BIC:GEBABEBB PDO:BE RCN:FAC2024645<br />LIB:REGLEMENT FACTURE FAC2024645,21316.90,0,2024-11-07
704000,VIR RECU SAS CONSEIL RH,,VIR SEPA NPY:SAS CONSEIL RH<br />LIB:TRAVAUX FAC2024401,43100.00,0,2025-12-30
707000,VIREMENT RECU SAS TECHNOLOGY PLU,,,1500.00,0,2024-10-07
511500,ENCAISSEMENT CB,,REMISE CB DU 010325<br />LIB:ENCAISSEMENT CARTE,500.00,0,2025-03-01
627000,ENCAISSEMENT CB,,REMISE CB DU 010325<br />LIB:ENCAISSEMENT CARTE,0,5.00,2025-03-01
631000,PRELEVEMENT SEPA DGFIP,,,0,2236.84,2025-09-03
411002,VIREMENT RECU SA GARNIER TRANSPO,,VIR SEPA NPY:SA GARNIER TRANSPORTS IBE:BE48861929000308 BIC:GEBABEBB PDO:BE RCN:FAC2025733<br />LIB:REGLEMENT FACTURE FAC2025733,48868.41,0,2024-01-24
601100,PRELEVEMENT SEPA SA GROUPE LEGRA,,,0,5003.01,2025-06-27
445660,PRELEVEMENT SEPA SA GROUPE LEGRA,,,0,1000.60,2025-06-27
707000,VR RECU SA CHIMIE FRANCE,,,17119.62,0,2025-05-03
633000,PRLVT SEPA DGFIP,REF660437,,0,4233.71,2024-04-18
621000,PRELEVEMENT SEPA SAS DUPONT,REF312653,,0,5244.70,2024-10-31
445660,PRELEVEMENT SEPA SAS DUPONT,REF312653,,0,1048.94,2024-10-31
706000,VIREMENT RECU SAS DIGITAL SERVIC,,,7254.03,0,2024-05-05
661000,AGIOS BANCAIRES,,,0,400.00,2025-01-21
580000,VIR INTERNE,,,0,4700.83,2025-02-08
403000,VIR SA DUPONT,,,0,15985.36,2025-01-30
511500,ENCAISSEMENT CB,,,265.04,0,2025-04-19
627000,ENCAISSEMENT CB,,,0,2.65,2025-04-19
691000,VIR SEPA DGFIP IS,REF234431,VIR SEPA NPY:DGFIP<br />LIB:IMPOT SUR SOCIETES 2024,0,18600.37,2024-12-10
606100,PRLV SEPA MACIF,,,0,582.28,2024-04-17
445660,PRLV SEPA MACIF,,,0,116.46,2024-04-17
707000,VIR RECU SA GROUPE LEGRAND,,,8458.80,0,2024-08-30
411002,VIREMENT RECU SA GARNIER TRANSPO,,,8129.08,0,2024-10-30
612000,PRLV SEPA SA PICARD,REF641351,PRLV SEPA NBE:SA PICARD<br />LIB:CREDIT-BAIL,0,380.01,2025-02-09
445660,PRLV SEPA SA PICARD,REF641351,PRLV SEPA NBE:SA PICARD<br />LIB:CREDIT-BAIL,0,76.00,2025-02-09
706000,VIR RECU SA GROUPE LEGRAND,,,10400.00,0,2025-11-26
512100,VIR INTERNE,,,0,73884.89,2024-06-12
625200,CARTE BOUYGUES TELECOM,,CB BOUYGUES TELECOM<br />LIB:FRAIS HEBERGEMENT,0,113.94,2025-12-31
445660,CARTE BOUYGUES TELECOM,,CB BOUYGUES TELECOM<br />LIB:FRAIS HEBERGEMENT,0,22.79,2025-12-31
611000,PRLV SEPA SAS FAURE,,,0,10143.80,2024-11-28
445660,PRLV SEPA SAS FAURE,,,0,2028.76,2024-11-28
651000,VIR SAS FAURE,,,0,3149.70,2025-09-25
445660,VIR SAS FAURE,,,0,629.94,2025-09-25
641000,VIR SEPA SALAIRE AVRIL,,,0,4460.28,2024-04-30
411007,VIR RECU SARL GARCIA DISTRIBUTIO,,VIR SEPA NPY:SARL GARCIA DISTRIBUTION IBE:FR6177233592743758002949141 BIC:CCBPFRPP PDO:FR<br />LIB:REGLEMENT CLIENT FAC2025174,16500.00,0,2025-03-25
613200,PRLVT SEPA SARL BONNET,,,0,1768.93,2025-02-04
445660,PRLVT SEPA SARL BONNET,,,0,353.79,2025-02-04
641000,VIREMENT SEPA SALAIRE JUILLET,,,0,2099.46,2025-07-31
601100,CARTE SA GROUPE LEGRAND,,,0,1783.15,2024-09-04
445660,CARTE SA GROUPE LEGRAND,,,0,356.63,2024-09-04
616000,PRELEVEMENT SEPA AXA ASSURANCES,,,0,3571.65,2024-04-07
613200,PRLVT SEPA SARL BONNET,,,0,3187.92,2025-06-01
445660,PRLVT SEPA SARL BONNET,,,0,637.59,2025-06-01
404000,VIR SA FOURNIER,,,0,27382.00,2024-11-30
401008,PRELEVEMENT SEPA SAS BLANC SECUR,,,0,9110.50,2024-02-25
511500,ENCAISSEMNT CB,,,291.37,0,2025-11-30
627000,ENCAISSEMNT CB,,,0,2.91,2025-11-30
411001,VIR RECU SCI HENRY SECURITE,,,20854.91,0,2025-12-13
631000,PRLV SEPA DGFIP,,,0,1000.00,2025-12-31
708000,VIR RECU SARL MODE TEXTILE,REF528624,VIR SEPA NPY:SARL MODE TEXTILE<br />LIB:PRODUITS ACTIVITES ANNEXES,1975.13,0,2024-10-07
781000,REPRISE AMORTISSEMENT,,LIB:REPRISE AMORTISSEMENT T4 2025,1142.43,0,2025-12-22
707000,VIREMENT RECU SA CHIMIE FRANCE,,,6640.04,0,2025-11-21
701000,VIR RECU SAS TECHNOLOGY PLUS,,,1529.17,0,2024-05-30
602000,CB SAS MOREAU,,,0,11466.22,2024-09-18
445660,CB SAS MOREAU,,,0,2293.25,2024-09-18
164000,PRLV SEPA ECHEANCE EMPRUNT,,,0,3566.98,2024-12-11
661100,PRLV SEPA ECHEANCE EMPRUNT,,,0,802.57,2024-12-11
616000,PRLV SEPA ECHEANCE EMPRUNT,,,0,89.17,2024-12-11
635000,PRLVT SEPA DGFIP,,,0,100.00,2025-07-31
661000,INTERETS EMPRUNT,,,0,1081.10,2025-11-28
411004,VIREMENT RECU SA NOEL IMPRIMERIE,,,18429.67,0,2024-04-18
213100,VIREMENT SEPA SARL MARTIN,,VIR SEPA NPY:SARL MARTIN<br />LIB:CONSTRUCTION,0,61228.71,2024-03-30
624000,CARTE MACIF,,CB MACIF<br />LIB:TRANSPORT LIVRAISON,0,244.03,2024-03-27
445660,CARTE MACIF,,CB MACIF<br />LIB:TRANSPORT LIVRAISON,0,48.81,2024-03-27
641000,VIREMENT SEPA SALAIRE JANVIER,,,0,3586.29,2025-01-26
411008,VIR RECU SCI PETIT ELECTRICITE,,,25800.00,0,2025-04-21
419000,VIR RECU SAS TECHNOLOGY PLUS,,,17492.20,0,2024-06-25
401002,VIREMENT SEPA SARL FOURNIER BTP,,,0,11282.83,2025-09-01
467000,VIR SEPA SAS LAURENT,,,0,5874.11,2024-02-20
411008,VIREMENT RECU SCI PETIT ELECTRIC,,,45060.00,0,2024-05-27
411002,VIR RECU SA GARNIER TRANSPORTS,,,38050.00,0,2024-03-21
641000,VIR SEPA SALAIRE JUIN,,,0,3409.71,2024-06-25
624000,CARTE CABINET EXPERTISE COMPTABL,,CB CABINET EXPERTISE COMPTABLE<br />LIB:TRANSPORT LIVRAISON,0,380.89,2025-04-22
445660,CARTE CABINET EXPERTISE COMPTABL,,CB CABINET EXPERTISE COMPTABLE<br />LIB:TRANSPORT LIVRAISON,0,76.18,2025-04-22
668000,FRAIS FINANCIERS,,LIB:CHARGES FINANCIERES DIVERSES,0,490.90,2024-07-30
641100,VIR SEPA SALAIRE AVRIL,,,0,3307.32,2025-04-30
613200,PRLV SEPA SAS MOREAU,,,0,3333.33,2024-07-01
445660,PRLV SEPA SAS MOREAU,,,0,666.67,2024-07-01
707000,VIR RECU SAS ECO ENERGIE,,,4895.75,0,2025-02-28
637000,PRELEVEMENT SEPA DGFIP,REF663516,,0,2749.16,2024-10-18
601100,CB MAIF,,CB MAIF<br />LIB:ACHAT MARCHANDISES,0,1383.84,2024-08-27
445660,CB MAIF,,CB MAIF<br />LIB:ACHAT MARCHANDISES,0,276.77,2024-08-27
758000,VIREMENT RECU SA GROUPE ALIMENTA,,,2351.61,0,2024-03-12
401005,PRLVT SEPA SCI GUERIN IMPRIMERIE,,,0,119.11,2025-06-08
707000,VIREMENT RECU SAS DIGITAL SERVIC,,,11268.28,0,2025-09-06
635000,PRELEVEMENT SEPA DGFIP,,,0,3102.91,2025-05-14
658000,VIREMENT SEPA SAS MOREAU,,,0,653.78,2025-07-25
411002,VIR RECU SA GARNIER TRANSPORTS,,,30488.68,0,2024-07-09
512000,VIREMENT RECU SAS MOREAU,,VIR SEPA NPY:SAS MOREAU<br />LIB:VIREMENT RECU,27155.85,0,2024-03-26
641100,VIR SEPA SALAIRE AVRIL,,,0,2675.08,2024-04-26
261000,VIREMENT SEPA SARL BONNET,,,0,98414.18,2024-04-08
411001,VIREMENT RECU SCI HENRY SECURITE,,VIR SEPA NPY:SCI HENRY SECURITE IBE:DE79571492966369656769 BIC:DEUTDEFF PDO:DE RCN:FAC2024061<br />LIB:REGLEMENT FACTURE FAC2024061,5400.00,0,2024-07-27
606300,CB SARL GAUTIER,REF705415,,0,96.10,2024-04-06
445660,CB SARL GAUTIER,REF705415,,0,19.22,2024-04-06
708000,VIRMENT RECU SARL MODE TEXTILE,,,4010.14,0,2025-08-28
211000,VIR SEPA SARL GAUTIER,,VIR SEPA NPY:SARL GAUTIER<br />LIB:TERRAIN,0,100747.85,2024-08-12
707000,VIR RECU SAS TECHNOLOGY PLUS,,VIR SEPA NPY:SAS TECHNOLOGY PLUS<br />LIB:VENTE MARCHANDISES FAC2024973,8117.02,0,2024-05-26
641000,VIR SEPA SALAIRE MARS,,VIR SEPA<br />LIB:REMUNERATION MARS,0,4027.34,2024-03-29
621000,PRLV SEPA EURL BERNARD,,,0,7642.32,2024-01-27
445660,PRLV SEPA EURL BERNARD,,,0,1528.46,2024-01-27
275000,VIR SEPA SCI ROUX,REF632006,,0,6500.00,2025-07-27
758000,VIR RECU SARL MODE TEXTILE,,VIR SEPA NPY:SARL MODE TEXTILE<br />LIB:PRODUITS GESTION COURANTE,2337.44,0,2025-03-30
626000,PRELEVEMENT SEPA EURL BERNARD,,,0,121.73,2024-01-30
645000,PRLV SEPA URSSAF,,PRLV SEPA NBE:URSSAF<br />LIB:COTISATIONS PATRONALES T3 2024,0,8780.81,2024-08-07
606100,CB MACIF,,CB MACIF<br />LIB:FOURNITURES NON STOCKABLES,0,49.30,2025-02-28
445660,CB MACIF,,CB MACIF<br />LIB:FOURNITURES NON STOCKABLES,0,9.86,2025-02-28
411007,VIREMENT RECU SARL GARCIA DISTRI,REF100653,,22650.00,0,2024-12-24
471000,OPERATION ATTENTE,,,0,4173.32,2025-04-26
401005,VIR SCI GUERIN IMPRIMERIE,,,0,16000.00,2024-06-26
601100,CB MAIF,REF389340,,0,1352.23,2025-01-13
445660,CB MAIF,REF389340,,0,270.45,2025-01-13
613200,PRLVT SEPA SARL BONNET,,,0,2641.00,2024-11-01
445660,PRLVT SEPA SARL BONNET,,,0,528.20,2024-11-01
411006,VIREMENT RECU SARL LEFEVRE CONSE,REF718644,,47373.06,0,2024-08-03
701000,VIR RECU SAS LOGISTIQUE PRO,,VIR SEPA NPY:SAS LOGISTIQUE PRO<br />LIB:VENTE PRODUITS FINIS FAC2025465,2946.69,0,2025-06-27
707000,VIR RECU SAS AGENCE MEDIA,,VIR SEPA NPY:SAS AGENCE MEDIA<br />LIB:VENTE MARCHANDISES FAC2025808,256.12,0,2025-02-01
708000,VIR RECU SAS OGISTIQUE PRO,,,2825.96,0,2024-09-27
661000,AGIOS BANCAIRES,REF286627,,0,296.87,2024-02-02
401001,PRLV SEPA EURL GAUTHIER LOGISTIQ,,,0,8046.66,2024-05-27
411004,VIREMENT RECU SA NOEL IMPRIMERIE,,,4819.43,0,2025-04-28
411004,VIR RECU SA NOEL IMPRIMERIE,REF845647,,3795.60,0,2025-07-29
661000,INTERETS EMPRUNT,,INTERETS<br />LIB:INTERET DEBITEUR JUIN 2025,0,1032.13,2025-06-28
530000,RETRAIT CAISSE,,,0,968.22,2025-01-30
758000,VIR RECU SA GROUPE ALIMENTAIRE,,,768.51,0,2024-05-12
626100,PRLVT SEPA SA FOURNIER,,,0,52.67,2024-12-28
445660,PRLVT SEPA SA FOURNIER,,,0,10.54,2024-12-28
708000,VIR RECU SARL TRANSPORT EXPRESS,,,4500.00,0,2025-05-29
626000,PRLV SEPA LA POSTE,,,0,130.91,2024-12-05
641000,VIREMENT SEPA SALAIRE MARS,,VIR SEPA<br />LIB:SALAIRE MARS 2025,0,4329.73,2025-03-26
431000,PRLV SEPA URSSAF,,,0,7798.21,2024-08-14
627000,PRLV SEPA ORANGE SA,,,0,87.14,2024-03-28
512100,VIR INTERNE,,,0,8600.00,2025-05-31
706000,VIR RECU EURL DESIGN STUDIO,,,1382.51,0,2025-06-28
401004,PRLV SEPA SAS GARCIA INDUSTRIE,,,0,5749.13,2024-09-25
401002,PRLV SEPA SARL FOURNIER BTP,,,0,8010.00,2024-08-30
713000,VIREMENT RECU SARL MODE TEXTIE,,VIR SEPA NPY:SARL MODE TEXTILE<br />LIB:VARIATION STOCKS,1400.00,0,2024-09-23
411005,VIR RECU SCI ROUSSEL ELECTRICITE,,,20818.33,0,2025-04-27
611000,PRELEVEMENT SEPA SAS LAMBERT,,,0,7500.00,2025-09-25
445660,PRELEVEMENT SEPA SAS LAMBERT,,,0,1500.00,2025-09-25
621000,PRLV SEA EURL BERNARD,,,0,4787.47,2025-12-31
445660,PRLV SEA EURL BERNARD,,,0,957.50,2025-12-31
641100,VIR SEPA SALAIRE AVRIL,,VIR SEPA<br />LIB:CONGES PAYES AVRIL 2024,0,3000.00,2024-04-30
411002,VIR RECU SA GARNIER TRANSPORTS,,VIR SEPA NPY:SA GARNIER TRANSPORTS IBE:BE48861929000308 BIC:GEBABEBB PDO:BE<br />LIB:REGLEMENT CLIENT FAC2024550,7197.28,0,2025-01-25
401002,VIR SEPA SARL FOURNIER BTP,,VIR SEPA REF:FR44037370 NPY:SARL FOURNIER BTP<br />LIB:COMMANDE FOURNITURES LCC:BON COMMANDE 944273,0,14157.54,2024-02-29
401005,VIREMENT SEPA SCI GUERIN IMPRIME,,VIR SEPA REF:FR96698290 NPY:SCI GUERIN IMPRIMERIE<br />LIB:FACTURE FOURNISSEUR FAC2025311 LC2:ECHEANCE JUIN,0,10258.80,2025-06-12
467000,VIREMENT SEPA SAS LAURENT,,VIR SEPA NPY:SAS LAURENT<br />LIB:COMPTE TRANSITOIRE,0,3598.50,2024-07-15
641000,VIREMENT SEPA SALAIRE MAI,,,0,1800.00,2025-05-25
401001,PRLVT SEPA EURL GAUTHIER LOGISTI,,,0,2207.51,2024-11-26
431000,PRLV SEPA URSSAF,,,0,23000.00,2024-06-07
708000,VIR RECU EURL DESIGN STUDIO,,,1049.07,0,2025-05-27
613200,PRLV SEPA EURL BERNARD,,,0,1250.00,2025-10-02
445660,PRLV SEPA EURL BERNARD,,,0,250.00,2025-10-02
645000,PRELEVEMENT SEPA URSAF,REF936598,,0,5030.00,2024-06-13
